material a,material b,"p(a,b)",p(a),p(b),PMI
³·¸Ì¬õ,¤j»[,0.00408998,0.00408998,0.300613497,1.201929903
³·¸Ì¬õ,½Þ,0.00408998,0.00408998,0.063394683,2.758375285
³·¸Ì¬õ,¶À¨§,0.00204499,0.00408998,0.020449898,3.196630216
³·¸Ì¬õ,­»ªo,0.00204499,0.00408998,0.298568507,0.515608687
³·¸Ì¬õ,¿},0.00204499,0.00408998,0.314928425,0.462262707
³·¸Ì¬õ,ÆQ,0.00204499,0.00408998,0.680981595,0.308927181
³·¸Ì¬õ,­J´Ô,0.00408998,0.00408998,0.386503067,0.950615474
³·¸Ì¬õ,¥Õ¾L,0.00204499,0.00408998,0.051124744,2.280339484
³·¸Ì¬õ,Âæªo,0.00204499,0.00408998,0.300613497,0.508782722
¤j»[,³·¸Ì¬õ,0.00408998,0.300613497,0.00408998,1.201929903
¤j»[,¥Õ¾L,0.012269939,0.300613497,0.051124744,0.225186453
½Þ,Á¤,0.012269939,0.063394683,0.392638037,0.707360618
½Þ,³·¸Ì¬õ,0.00408998,0.063394683,0.00408998,2.758375285
½Þ,¶À¨§,0.00408998,0.063394683,0.020449898,1.148937373
½Þ,¥Õ¾L,0.00408998,0.063394683,0.051124744,0.232646641
½Þ,Âæªo,0.022494888,0.063394683,0.300613497,0.165837971
¶À¨§,³·¸Ì¬õ,0.00204499,0.020449898,0.00408998,3.196630216
¶À¨§,½Þ,0.00408998,0.020449898,0.063394683,1.148937373
¶À¨§,¿},0.006134969,0.020449898,0.314928425,0.048562917
¶À¨§,¥Õ¾L,0.00204499,0.020449898,0.051124744,0.670901572
¶À¨§,Âæªo,0.00408998,0.020449898,0.300613497,0.40750801
­»ªo,³·¸Ì¬õ,0.00204499,0.298568507,0.00408998,0.515608687
­»ªo,¥Õ¾L,0.016359918,0.298568507,0.051124744,0.069321585
¿},³·¸Ì¬õ,0.00204499,0.314928425,0.00408998,0.462262707
¿},¶À¨§,0.006134969,0.314928425,0.020449898,0.048562917
¿},¥Õ¾L,0.018404908,0.314928425,0.051124744,0.13375864
ÆQ,³·¸Ì¬õ,0.00204499,0.680981595,0.00408998,0.308927181
­J´Ô,³·¸Ì¬õ,0.00408998,0.386503067,0.00408998,0.950615474
¥Õ¾L,³·¸Ì¬õ,0.00204499,0.051124744,0.00408998,2.280339484
¥Õ¾L,¤j»[,0.012269939,0.051124744,0.300613497,0.225186453
¥Õ¾L,½Þ,0.00408998,0.051124744,0.063394683,0.232646641
¥Õ¾L,¶À¨§,0.00204499,0.051124744,0.020449898,0.670901572
¥Õ¾L,­»ªo,0.016359918,0.051124744,0.298568507,0.069321585
¥Õ¾L,¿},0.018404908,0.051124744,0.314928425,0.13375864
¥Õ¾L,Âæªo,0.006134969,0.051124744,0.300613497,0.918333634
Âæªo,³·¸Ì¬õ,0.00204499,0.300613497,0.00408998,0.508782722
Âæªo,½Þ,0.022494888,0.300613497,0.063394683,0.165837971
Âæªo,¶À¨§,0.00408998,0.300613497,0.020449898,0.40750801
Âæªo,¥Õ¾L,0.006134969,0.300613497,0.051124744,0.918333634
¤ô,ÂûÐe,0.00204499,0.480572597,0.006134969,0.365835313
»[,ÂûÐe,0.00408998,0.139059305,0.006134969,1.567389676
¬õ»¶´Ô,ÂûÐe,0.00204499,0.075664622,0.006134969,1.482832288
¬õ»¶´Ô,»¶´Ô,0.00408998,0.075664622,0.308793456,1.742688079
ÂûÐe,¤ô,0.00204499,0.006134969,0.480572597,0.365835313
ÂûÐe,»[,0.00408998,0.006134969,0.139059305,1.567389676
ÂûÐe,¬õ»¶´Ô,0.00204499,0.006134969,0.075664622,1.482832288
ÂûÐe,¿},0.00204499,0.006134969,0.314928425,0.056797598
ÂûÐe,ÆQ,0.00204499,0.006134969,0.680981595,0.714392289
ÂûÐe,»¶´Ô,0.00408998,0.006134969,0.308793456,0.769617545
ÂûÐe,Âæªo,0.00204499,0.006134969,0.300613497,0.103317614
¿},ÂûÐe,0.00204499,0.314928425,0.006134969,0.056797598
ÆQ,ÂûÐe,0.00204499,0.680981595,0.006134969,0.714392289
»¶´Ô,¬õ»¶´Ô,0.00408998,0.308793456,0.075664622,1.742688079
»¶´Ô,ÂûÐe,0.00408998,0.308793456,0.006134969,0.769617545
Âæªo,ÂûÐe,0.00204499,0.300613497,0.006134969,0.103317614
¦Ëµ«,Á¤,0.012269939,0.038854806,0.392638037,0.217812392
¦Ëµ«,¥ÕÅÚ½³,0.00204499,0.038854806,0.032719836,0.475334788
¦Ëµ«,¤ì¦Õ,0.00204499,0.038854806,0.018404908,1.050698933
¦Ëµ«,Áç¤Ú,0.00204499,0.038854806,0.00204499,3.24792351
¦Ëµ«,½µ,0.00408998,0.038854806,0.247443763,0.854719855
¦Ëµ«,©ú½¼,0.00204499,0.038854806,0.00204499,3.24792351
¦Ëµ«,¿»­XÂæ,0.00408998,0.038854806,0.034764826,1.107857347
¦Ëµ«,¦Ì°s,0.016359918,0.038854806,0.425357873,0.010173028
Á¤,¦Ëµ«,0.012269939,0.392638037,0.038854806,0.217812392
Á¤,¤ì¦Õ,0.008179959,0.392638037,0.018404908,0.123936901
Á¤,Áç¤Ú,0.00204499,0.392638037,0.00204499,0.934867117
Á¤,©ú½¼,0.00204499,0.392638037,0.00204499,0.934867117
¬õÅÚ½³,Áç¤Ú,0.00204499,0.141104294,0.00204499,1.958255985
¬õÅÚ½³,½µ,0.049079755,0.141104294,0.247443763,0.34051927
¬õÅÚ½³,©ú½¼,0.00204499,0.141104294,0.00204499,1.958255985
¬õÅÚ½³,¿»­XÂæ,0.00204499,0.141104294,0.034764826,0.874957359
¥ÕÅÚ½³,¦Ëµ«,0.00204499,0.032719836,0.038854806,0.475334788
¥ÕÅÚ½³,¤Ó¥Õ¯»,0.006134969,0.032719836,0.192229039,0.024908726
¥ÕÅÚ½³,¤ì¦Õ,0.00204499,0.032719836,0.018404908,1.22254919
¥ÕÅÚ½³,Áç¤Ú,0.00204499,0.032719836,0.00204499,3.419773767
¥ÕÅÚ½³,©ú½¼,0.00204499,0.032719836,0.00204499,3.419773767
¥ÕÅÚ½³,¿»­XÂæ,0.00204499,0.032719836,0.034764826,0.586560423
¥ÕÅÚ½³,­J´Ô,0.018404908,0.032719836,0.386503067,0.37525133
¤Ó¥Õ¯»,¥ÕÅÚ½³,0.006134969,0.192229039,0.032719836,0.024908726
¤Ó¥Õ¯»,Áç¤Ú,0.00204499,0.192229039,0.00204499,1.649067707
¤Ó¥Õ¯»,©ú½¼,0.00204499,0.192229039,0.00204499,1.649067707
¤ì¦Õ,¦Ëµ«,0.00204499,0.018404908,0.038854806,1.050698933
¤ì¦Õ,Á¤,0.008179959,0.018404908,0.392638037,0.123936901
¤ì¦Õ,¥ÕÅÚ½³,0.00204499,0.018404908,0.032719836,1.22254919
¤ì¦Õ,Áç¤Ú,0.00204499,0.018404908,0.00204499,3.995137912
¤ì¦Õ,½µ,0.010224949,0.018404908,0.247443763,0.808785279
¤ì¦Õ,©ú½¼,0.00204499,0.018404908,0.00204499,3.995137912
¤ì¦Õ,¿»­XÂæ,0.00204499,0.018404908,0.034764826,1.161924568
¤ì¦Õ,¤ô,0.008179959,0.018404908,0.480572597,0.078153241
Áç¤Ú,¦Ëµ«,0.00204499,0.00204499,0.038854806,3.24792351
Áç¤Ú,Á¤,0.00204499,0.00204499,0.392638037,0.934867117
Áç¤Ú,¬õÅÚ½³,0.00204499,0.00204499,0.141104294,1.958255985
Áç¤Ú,¥ÕÅÚ½³,0.00204499,0.00204499,0.032719836,3.419773767
Áç¤Ú,¤Ó¥Õ¯»,0.00204499,0.00204499,0.192229039,1.649067707
Áç¤Ú,¤ì¦Õ,0.00204499,0.00204499,0.018404908,3.995137912
Áç¤Ú,½µ,0.00204499,0.00204499,0.247443763,1.396571944
Áç¤Ú,©ú½¼,0.00204499,0.00204499,0.00204499,6.192362489
Áç¤Ú,¿»­XÂæ,0.00204499,0.00204499,0.034764826,3.359149145
Áç¤Ú,¦Ì°s,0.00204499,0.00204499,0.425357873,0.85482441
Áç¤Ú,­»ªo,0.00204499,0.00204499,0.298568507,1.208755868
Áç¤Ú,¤ô,0.00204499,0.00204499,0.480572597,0.732776975
Áç¤Ú,¿},0.00204499,0.00204499,0.314928425,1.155409887
Áç¤Ú,ÆQ,0.00204499,0.00204499,0.680981595,0.384219999
Áç¤Ú,­J´Ô,0.00204499,0.00204499,0.386503067,0.950615474
½µ,¦Ëµ«,0.00408998,0.247443763,0.038854806,0.854719855
½µ,¬õÅÚ½³,0.049079755,0.247443763,0.141104294,0.34051927
½µ,¤ì¦Õ,0.010224949,0.247443763,0.018404908,0.808785279
½µ,Áç¤Ú,0.00204499,0.247443763,0.00204499,1.396571944
½µ,©ú½¼,0.00204499,0.247443763,0.00204499,1.396571944
©ú½¼,¦Ëµ«,0.00204499,0.00204499,0.038854806,3.24792351
©ú½¼,Á¤,0.00204499,0.00204499,0.392638037,0.934867117
©ú½¼,¬õÅÚ½³,0.00204499,0.00204499,0.141104294,1.958255985
©ú½¼,¥ÕÅÚ½³,0.00204499,0.00204499,0.032719836,3.419773767
©ú½¼,¤Ó¥Õ¯»,0.00204499,0.00204499,0.192229039,1.649067707
©ú½¼,¤ì¦Õ,0.00204499,0.00204499,0.018404908,3.995137912
©ú½¼,Áç¤Ú,0.00204499,0.00204499,0.00204499,6.192362489
©ú½¼,½µ,0.00204499,0.00204499,0.247443763,1.396571944
©ú½¼,¿»­XÂæ,0.00204499,0.00204499,0.034764826,3.359149145
©ú½¼,¦Ì°s,0.00204499,0.00204499,0.425357873,0.85482441
©ú½¼,­»ªo,0.00204499,0.00204499,0.298568507,1.208755868
©ú½¼,¤ô,0.00204499,0.00204499,0.480572597,0.732776975
©ú½¼,¿},0.00204499,0.00204499,0.314928425,1.155409887
©ú½¼,ÆQ,0.00204499,0.00204499,0.680981595,0.384219999
©ú½¼,­J´Ô,0.00204499,0.00204499,0.386503067,0.950615474
¿»­XÂæ,¦Ëµ«,0.00408998,0.034764826,0.038854806,1.107857347
¿»­XÂæ,¬õÅÚ½³,0.00204499,0.034764826,0.141104294,0.874957359
¿»­XÂæ,¥ÕÅÚ½³,0.00204499,0.034764826,0.032719836,0.586560423
¿»­XÂæ,¤ì¦Õ,0.00204499,0.034764826,0.018404908,1.161924568
¿»­XÂæ,Áç¤Ú,0.00204499,0.034764826,0.00204499,3.359149145
¿»­XÂæ,©ú½¼,0.00204499,0.034764826,0.00204499,3.359149145
¦Ì°s,¦Ëµ«,0.016359918,0.425357873,0.038854806,0.010173028
¦Ì°s,Áç¤Ú,0.00204499,0.425357873,0.00204499,0.85482441
¦Ì°s,©ú½¼,0.00204499,0.425357873,0.00204499,0.85482441
­»ªo,Áç¤Ú,0.00204499,0.298568507,0.00204499,1.208755868
­»ªo,©ú½¼,0.00204499,0.298568507,0.00204499,1.208755868
¤ô,¤ì¦Õ,0.008179959,0.480572597,0.018404908,0.078153241
¤ô,Áç¤Ú,0.00204499,0.480572597,0.00204499,0.732776975
¤ô,©ú½¼,0.00204499,0.480572597,0.00204499,0.732776975
¿},Áç¤Ú,0.00204499,0.314928425,0.00204499,1.155409887
¿},©ú½¼,0.00204499,0.314928425,0.00204499,1.155409887
ÆQ,Áç¤Ú,0.00204499,0.680981595,0.00204499,0.384219999
ÆQ,©ú½¼,0.00204499,0.680981595,0.00204499,0.384219999
­J´Ô,¥ÕÅÚ½³,0.018404908,0.386503067,0.032719836,0.37525133
­J´Ô,Áç¤Ú,0.00204499,0.386503067,0.00204499,0.950615474
­J´Ô,©ú½¼,0.00204499,0.386503067,0.00204499,0.950615474
»[,¤­ªá¦×,0.006134969,0.139059305,0.032719836,0.298878351
»[,»Äµæ,0.00204499,0.139059305,0.006134969,0.874242496
¤­ªá¦×,»[,0.006134969,0.032719836,0.139059305,0.298878351
¤­ªá¦×,»Äµæ,0.00204499,0.032719836,0.006134969,2.321161479
¤­ªá¦×,»¶´Ô,0.008179959,0.032719836,0.308793456,0.211211708
¤­ªá¦×,²Ó¬â¿},0.00408998,0.032719836,0.085889571,0.37525133
¤­ªá¦×,¯Q¾L,0.00204499,0.032719836,0.044989775,0.328731314
¤­ªá¦×,¦Ì°s,0.022494888,0.032719836,0.425357873,0.48013096
¤­ªá¦×,­J´Ô,0.008179959,0.032719836,0.386503067,0.435678887
¤­ªá¦×,ÆQ,0.016359918,0.032719836,0.680981595,0.308927181
¤­ªá¦×,Âæªo,0.028629857,0.032719836,0.300613497,1.06839851
»Äµæ,»[,0.00204499,0.006134969,0.139059305,0.874242496
»Äµæ,¤­ªá¦×,0.00204499,0.006134969,0.032719836,2.321161479
»Äµæ,»¶´Ô,0.006134969,0.006134969,0.308793456,1.175082653
»Äµæ,²Ó¬â¿},0.00204499,0.006134969,0.085889571,1.356080583
»Äµæ,¯Q¾L,0.00408998,0.006134969,0.044989775,2.695854928
»Äµæ,¦Ì°s,0.006134969,0.006134969,0.425357873,0.85482441
»Äµæ,­J´Ô,0.00408998,0.006134969,0.386503067,0.545150366
»Äµæ,ÆQ,0.006134969,0.006134969,0.680981595,0.384219999
»Äµæ,Âæªo,0.00408998,0.006134969,0.300613497,0.796464795
»¶´Ô,¤­ªá¦×,0.008179959,0.308793456,0.032719836,0.211211708
»¶´Ô,»Äµæ,0.006134969,0.308793456,0.006134969,1.175082653
²Ó¬â¿},¤­ªá¦×,0.00408998,0.085889571,0.032719836,0.37525133
²Ó¬â¿},»Äµæ,0.00204499,0.085889571,0.006134969,1.356080583
²Ó¬â¿},Âæªo,0.012269939,0.085889571,0.300613497,0.743980246
¯Q¾L,¤­ªá¦×,0.00204499,0.044989775,0.032719836,0.328731314
¯Q¾L,»Äµæ,0.00408998,0.044989775,0.006134969,2.695854928
¦Ì°s,¤­ªá¦×,0.022494888,0.425357873,0.032719836,0.48013096
¦Ì°s,»Äµæ,0.006134969,0.425357873,0.006134969,0.85482441
­J´Ô,¤­ªá¦×,0.008179959,0.386503067,0.032719836,0.435678887
­J´Ô,»Äµæ,0.00408998,0.386503067,0.006134969,0.545150366
ÆQ,¤­ªá¦×,0.016359918,0.680981595,0.032719836,0.308927181
ÆQ,»Äµæ,0.006134969,0.680981595,0.006134969,0.384219999
Âæªo,¤­ªá¦×,0.028629857,0.300613497,0.032719836,1.06839851
Âæªo,»Äµæ,0.00408998,0.300613497,0.006134969,0.796464795
Âæªo,²Ó¬â¿},0.012269939,0.300613497,0.085889571,0.743980246
¥É¦Ì,µÐ´£º±¥Ä,0.00204499,0.018404908,0.00408998,3.301990732
¥É¦Ì,«C½µ,0.00408998,0.018404908,0.169734151,0.269444485
µÐ´£º±¥Ä,¥É¦Ì,0.00204499,0.00408998,0.018404908,3.301990732
µÐ´£º±¥Ä,«C½µ,0.00204499,0.00408998,0.169734151,1.080374701
«C½µ,¥É¦Ì,0.00408998,0.169734151,0.018404908,0.269444485
«C½µ,µÐ´£º±¥Ä,0.00204499,0.169734151,0.00408998,1.080374701
Á¤,çxÅ½,0.00408998,0.392638037,0.006134969,0.529402009
Á¤,¬e§û,0.020449898,0.392638037,0.044989775,0.146409757
Á¤,®Ûªá,0.00204499,0.392638037,0.00204499,0.934867117
Á¤,³¯¥Ö,0.018404908,0.392638037,0.016359918,1.052650153
Á¤,°s,0.00408998,0.392638037,0.020449898,0.674570795
½¼¤l,çxÅ½,0.00204499,0.026584867,0.006134969,2.528800843
½¼¤l,¬e§û,0.00408998,0.026584867,0.044989775,1.229517859
½¼¤l,®Ûªá,0.00204499,0.026584867,0.00204499,3.627413132
½¼¤l,½µ,0.018404908,0.026584867,0.247443763,1.028847164
½¼¤l,³¯¥Ö,0.00204499,0.026584867,0.016359918,1.54797159
½¼¤l,°s,0.00408998,0.026584867,0.020449898,2.01797522
çxÅ½,Á¤,0.00408998,0.006134969,0.392638037,0.529402009
çxÅ½,½¼¤l,0.00204499,0.006134969,0.026584867,2.528800843
çxÅ½,¬e§û,0.00408998,0.006134969,0.044989775,2.695854928
çxÅ½,®Ûªá,0.00204499,0.006134969,0.00204499,5.093750201
çxÅ½,½µ,0.00204499,0.006134969,0.247443763,0.297959655
çxÅ½,³¯¥Ö,0.00204499,0.006134969,0.016359918,3.014308659
çxÅ½,°s,0.00204499,0.006134969,0.020449898,2.791165108
çxÅ½,¦Ì°s,0.006134969,0.006134969,0.425357873,0.85482441
çxÅ½,ÆQ,0.006134969,0.006134969,0.680981595,0.384219999
¬e§û,Á¤,0.020449898,0.044989775,0.392638037,0.146409757
¬e§û,½¼¤l,0.00408998,0.044989775,0.026584867,1.229517859
¬e§û,çxÅ½,0.00408998,0.044989775,0.006134969,2.695854928
¬e§û,®Ûªá,0.00204499,0.044989775,0.00204499,3.101320036
¬e§û,½µ,0.006134969,0.044989775,0.247443763,0.595858221
¬e§û,³¯¥Ö,0.00408998,0.044989775,0.016359918,1.715025675
¬e§û,°s,0.010224949,0.044989775,0.020449898,2.408172856
¬e§û,¦Ì°s,0.038854806,0.044989775,0.425357873,0.708220936
¬e§û,ÆQ,0.049079755,0.044989775,0.680981595,0.471231376
®Ûªá,Á¤,0.00204499,0.00204499,0.392638037,0.934867117
®Ûªá,½¼¤l,0.00204499,0.00204499,0.026584867,3.627413132
®Ûªá,çxÅ½,0.00204499,0.00204499,0.006134969,5.093750201
®Ûªá,¬e§û,0.00204499,0.00204499,0.044989775,3.101320036
®Ûªá,½µ,0.00204499,0.00204499,0.247443763,1.396571944
®Ûªá,³¯¥Ö,0.00204499,0.00204499,0.016359918,4.112920948
®Ûªá,°s,0.00204499,0.00204499,0.020449898,3.889777396
®Ûªá,¦Ì°s,0.00204499,0.00204499,0.425357873,0.85482441
®Ûªá,ÆQ,0.00204499,0.00204499,0.680981595,0.384219999
½µ,½¼¤l,0.018404908,0.247443763,0.026584867,1.028847164
½µ,çxÅ½,0.00204499,0.247443763,0.006134969,0.297959655
½µ,¬e§û,0.006134969,0.247443763,0.044989775,0.595858221
½µ,®Ûªá,0.00204499,0.247443763,0.00204499,1.396571944
½µ,³¯¥Ö,0.00204499,0.247443763,0.016359918,0.682869598
½µ,°s,0.00408998,0.247443763,0.020449898,0.212865969
³¯¥Ö,Á¤,0.018404908,0.016359918,0.392638037,1.052650153
³¯¥Ö,½¼¤l,0.00204499,0.016359918,0.026584867,1.54797159
³¯¥Ö,çxÅ½,0.00204499,0.016359918,0.006134969,3.014308659
³¯¥Ö,¬e§û,0.00408998,0.016359918,0.044989775,1.715025675
³¯¥Ö,®Ûªá,0.00204499,0.016359918,0.00204499,4.112920948
³¯¥Ö,½µ,0.00204499,0.016359918,0.247443763,0.682869598
³¯¥Ö,°s,0.00204499,0.016359918,0.020449898,1.810335855
³¯¥Ö,¦Ì°s,0.006134969,0.016359918,0.425357873,0.126004843
³¯¥Ö,ÆQ,0.006134969,0.016359918,0.680981595,0.596609254
°s,Á¤,0.00408998,0.020449898,0.392638037,0.674570795
°s,½¼¤l,0.00408998,0.020449898,0.026584867,2.01797522
°s,çxÅ½,0.00204499,0.020449898,0.006134969,2.791165108
°s,¬e§û,0.010224949,0.020449898,0.044989775,2.408172856
°s,®Ûªá,0.00204499,0.020449898,0.00204499,3.889777396
°s,½µ,0.00408998,0.020449898,0.247443763,0.212865969
°s,³¯¥Ö,0.00204499,0.020449898,0.016359918,1.810335855
°s,¦Ì°s,0.010224949,0.020449898,0.425357873,0.161677229
°s,ÆQ,0.020449898,0.020449898,0.680981595,0.384219999
¦Ì°s,çxÅ½,0.006134969,0.425357873,0.006134969,0.85482441
¦Ì°s,¬e§û,0.038854806,0.425357873,0.044989775,0.708220936
¦Ì°s,®Ûªá,0.00204499,0.425357873,0.00204499,0.85482441
¦Ì°s,³¯¥Ö,0.006134969,0.425357873,0.016359918,0.126004843
¦Ì°s,°s,0.010224949,0.425357873,0.020449898,0.161677229
ÆQ,çxÅ½,0.006134969,0.680981595,0.006134969,0.384219999
ÆQ,¬e§û,0.049079755,0.680981595,0.044989775,0.471231376
ÆQ,®Ûªá,0.00204499,0.680981595,0.00204499,0.384219999
ÆQ,³¯¥Ö,0.006134969,0.680981595,0.016359918,0.596609254
ÆQ,°s,0.020449898,0.680981595,0.020449898,0.384219999
ºñªá·¦µæ,ÄÑ¯»,0.00204499,0.010224949,0.016359918,2.503483035
ºñªá·¦µæ,¶À´Ô,0.00408998,0.010224949,0.024539877,2.791165108
ºñªá·¦µæ,¤z¨©,0.00204499,0.010224949,0.008179959,3.196630216
ºñªá·¦µæ,¥¤ªo,0.00204499,0.010224949,0.020449898,2.280339484
ºñªá·¦µæ,¥Õ°s,0.00204499,0.010224949,0.00204499,4.582924577
ºñªá·¦µæ,½µ,0.006134969,0.010224949,0.247443763,0.88574632
ÄÑ¯»,ºñªá·¦µæ,0.00204499,0.016359918,0.010224949,2.503483035
ÄÑ¯»,¶À´Ô,0.00204499,0.016359918,0.024539877,1.628014298
ÄÑ¯»,¤z¨©,0.00204499,0.016359918,0.008179959,2.726626587
ÄÑ¯»,¥¤ªo,0.006134969,0.016359918,0.020449898,2.908948143
ÄÑ¯»,¥Õ°s,0.00204499,0.016359918,0.00204499,4.112920948
ÄÑ¯»,½µ,0.010224949,0.016359918,0.247443763,0.926568315
¶À´Ô,ºñªá·¦µæ,0.00408998,0.024539877,0.010224949,2.791165108
¶À´Ô,ÄÑ¯»,0.00204499,0.024539877,0.016359918,1.628014298
¶À´Ô,¤z¨©,0.00204499,0.024539877,0.008179959,2.321161479
¶À´Ô,¥¤ªo,0.00204499,0.024539877,0.020449898,1.404870747
¶À´Ô,¥Õ°s,0.00204499,0.024539877,0.00204499,3.70745584
¤z¨©,ºñªá·¦µæ,0.00204499,0.008179959,0.010224949,3.196630216
¤z¨©,ÄÑ¯»,0.00204499,0.008179959,0.016359918,2.726626587
¤z¨©,¶À´Ô,0.00204499,0.008179959,0.024539877,2.321161479
¤z¨©,¥¤ªo,0.00204499,0.008179959,0.020449898,2.503483035
¤z¨©,¥Õ°s,0.00204499,0.008179959,0.00204499,4.806068128
¤z¨©,½µ,0.00204499,0.008179959,0.247443763,0.010277583
¥¤ªo,ºñªá·¦µæ,0.00204499,0.020449898,0.010224949,2.280339484
¥¤ªo,ÄÑ¯»,0.006134969,0.020449898,0.016359918,2.908948143
¥¤ªo,¶À´Ô,0.00204499,0.020449898,0.024539877,1.404870747
¥¤ªo,¤z¨©,0.00204499,0.020449898,0.008179959,2.503483035
¥¤ªo,¥Õ°s,0.00204499,0.020449898,0.00204499,3.889777396
¥¤ªo,½µ,0.00204499,0.020449898,0.247443763,0.906013149
¥Õ°s,ºñªá·¦µæ,0.00204499,0.00204499,0.010224949,4.582924577
¥Õ°s,ÄÑ¯»,0.00204499,0.00204499,0.016359918,4.112920948
¥Õ°s,¶À´Ô,0.00204499,0.00204499,0.024539877,3.70745584
¥Õ°s,¤z¨©,0.00204499,0.00204499,0.008179959,4.806068128
¥Õ°s,¥¤ªo,0.00204499,0.00204499,0.020449898,3.889777396
¥Õ°s,½µ,0.00204499,0.00204499,0.247443763,1.396571944
½µ,ºñªá·¦µæ,0.006134969,0.247443763,0.010224949,0.88574632
½µ,ÄÑ¯»,0.010224949,0.247443763,0.016359918,0.926568315
½µ,¤z¨©,0.00204499,0.247443763,0.008179959,0.010277583
½µ,¥¤ªo,0.00204499,0.247443763,0.020449898,0.906013149
½µ,¥Õ°s,0.00204499,0.247443763,0.00204499,1.396571944
Á¤,¤û¸x,0.006134969,0.392638037,0.006134969,0.934867117
«C½µ,¤û¸x,0.00408998,0.169734151,0.006134969,1.368056774
«C½µ,³¯¥Ö,0.008179959,0.169734151,0.016359918,1.080374701
¤û¸x,Á¤,0.006134969,0.006134969,0.392638037,0.934867117
¤û¸x,«C½µ,0.00408998,0.006134969,0.169734151,1.368056774
¤û¸x,¦B¿},0.00408998,0.006134969,0.073619632,2.203378443
¤û¸x,³¯¥Ö,0.00408998,0.006134969,0.016359918,3.70745584
¤û¸x,¥Ì¾JÂæªo,0.00408998,0.006134969,0.016359918,3.70745584
¤û¸x,¤ô,0.00408998,0.006134969,0.480572597,0.327311867
¦B¿},¤û¸x,0.00408998,0.073619632,0.006134969,2.203378443
¦B¿},³¯¥Ö,0.010224949,0.073619632,0.016359918,2.138839922
³¯¥Ö,«C½µ,0.008179959,0.016359918,0.169734151,1.080374701
³¯¥Ö,¤û¸x,0.00408998,0.016359918,0.006134969,3.70745584
³¯¥Ö,¦B¿},0.010224949,0.016359918,0.073619632,2.138839922
³¯¥Ö,¥Ì¾JÂæªo,0.008179959,0.016359918,0.016359918,3.419773767
³¯¥Ö,¤ô,0.012269939,0.016359918,0.480572597,0.445094903
¥Ì¾JÂæªo,¤û¸x,0.00408998,0.016359918,0.006134969,3.70745584
¥Ì¾JÂæªo,³¯¥Ö,0.008179959,0.016359918,0.016359918,3.419773767
¤ô,¤û¸x,0.00408998,0.480572597,0.006134969,0.327311867
¤ô,³¯¥Ö,0.012269939,0.480572597,0.016359918,0.445094903
»¶´Ô,¥Õ¿},0.00204499,0.308793456,0.00408998,0.481935472
»¶´Ô,¤p¶À¥Ê,0.012269939,0.308793456,0.020449898,0.664257029
¾L,¥Õ¿},0.00204499,0.020449898,0.00408998,3.196630216
¾L,¤p¶À¥Ê,0.00408998,0.020449898,0.020449898,2.280339484
¥Õ¿},»¶´Ô,0.00204499,0.00408998,0.308793456,0.481935472
¥Õ¿},¾L,0.00204499,0.00408998,0.020449898,3.196630216
¥Õ¿},ÆQ,0.006134969,0.00408998,0.680981595,0.789685108
¥Õ¿},¤p¶À¥Ê,0.00204499,0.00408998,0.020449898,3.196630216
ÆQ,¥Õ¿},0.006134969,0.680981595,0.00408998,0.789685108
ÆQ,¤p¶À¥Ê,0.012269939,0.680981595,0.020449898,0.126605624
¤p¶À¥Ê,»¶´Ô,0.012269939,0.020449898,0.308793456,0.664257029
¤p¶À¥Ê,¾L,0.00408998,0.020449898,0.020449898,2.280339484
¤p¶À¥Ê,¥Õ¿},0.00204499,0.020449898,0.00408998,3.196630216
¤p¶À¥Ê,ÆQ,0.012269939,0.020449898,0.680981595,0.126605624
¤E´Ò³½²b¦×,¤¤Á¤,0.00204499,0.00204499,0.00204499,6.192362489
¤E´Ò³½²b¦×,½µ,0.00204499,0.00204499,0.247443763,1.396571944
¤E´Ò³½²b¦×,¤ô,0.00204499,0.00204499,0.480572597,0.732776975
